timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1641991596206,178,HTTP Request,200,OK,oracle 1-7,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,178,0,0
1641991596145,240,HTTP Request,200,OK,oracle 1-94,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,240,0,127
1641991596219,168,HTTP Request,200,OK,oracle 1-22,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,168,0,0
1641991596224,163,HTTP Request,200,OK,oracle 1-28,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,163,0,0
1641991596185,205,HTTP Request,200,OK,oracle 1-21,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,205,0,0
1641991595007,1385,HTTP Request,200,OK,oracle 1-37,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1385,0,128
1641991596224,174,HTTP Request,200,OK,oracle 1-31,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,174,0,0
1641991596234,164,HTTP Request,200,OK,oracle 1-11,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,164,0,0
1641991596255,145,HTTP Request,200,OK,oracle 1-26,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,145,0,0
1641991595105,1303,HTTP Request,200,OK,oracle 1-42,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1303,0,127
1641991596251,172,HTTP Request,200,OK,oracle 1-34,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,172,0,0
1641991596287,136,HTTP Request,200,OK,oracle 1-24,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,136,0,0
1641991596242,181,HTTP Request,200,OK,oracle 1-20,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,181,0,0
1641991596234,189,HTTP Request,200,OK,oracle 1-19,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,189,0,0
1641991596221,202,HTTP Request,200,OK,oracle 1-17,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,202,0,0
1641991596241,182,HTTP Request,200,OK,oracle 1-27,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,182,0,0
1641991595085,1340,HTTP Request,200,OK,oracle 1-41,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1340,0,127
1641991596305,129,HTTP Request,200,OK,oracle 1-87,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,129,0,0
1641991596165,269,HTTP Request,200,OK,oracle 1-95,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,269,0,125
1641991596185,257,HTTP Request,200,OK,oracle 1-96,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,257,0,127
1641991596296,154,HTTP Request,200,OK,oracle 1-32,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,154,0,0
1641991596321,133,HTTP Request,200,OK,oracle 1-25,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,133,0,0
1641991596328,126,HTTP Request,200,OK,oracle 1-36,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,126,0,0
1641991596336,120,HTTP Request,200,OK,oracle 1-2,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,120,0,0
1641991596226,235,HTTP Request,200,OK,oracle 1-98,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,235,0,118
1641991596349,115,HTTP Request,200,OK,oracle 1-6,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,115,0,0
1641991596362,104,HTTP Request,200,OK,oracle 1-23,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,104,0,0
1641991596358,108,HTTP Request,200,OK,oracle 1-5,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,108,0,0
1641991596333,136,HTTP Request,200,OK,oracle 1-39,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,135,0,0
1641991596341,128,HTTP Request,200,OK,oracle 1-33,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,128,0,0
1641991596358,113,HTTP Request,200,OK,oracle 1-91,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,113,0,0
1641991595165,1308,HTTP Request,200,OK,oracle 1-45,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1308,0,134
1641991595126,1347,HTTP Request,200,OK,oracle 1-43,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1347,0,123
1641991596387,88,HTTP Request,200,OK,oracle 1-22,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,88,0,0
1641991596358,125,HTTP Request,200,OK,oracle 1-40,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,125,0,0
1641991595145,1338,HTTP Request,200,OK,oracle 1-44,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1338,0,140
1641991596339,146,HTTP Request,200,OK,oracle 1-13,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991595206,1279,HTTP Request,200,OK,oracle 1-47,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1279,0,129
1641991596365,120,HTTP Request,200,OK,oracle 1-12,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,120,0,0
1641991596350,137,HTTP Request,200,OK,oracle 1-89,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,137,0,0
1641991596390,102,HTTP Request,200,OK,oracle 1-21,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,102,0,0
1641991596366,126,HTTP Request,200,OK,oracle 1-90,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,126,0,0
1641991596359,135,HTTP Request,200,OK,oracle 1-9,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,135,0,0
1641991596400,103,HTTP Request,200,OK,oracle 1-26,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,103,0,0
1641991596358,147,HTTP Request,200,OK,oracle 1-92,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,147,0,0
1641991596245,263,HTTP Request,200,OK,oracle 1-99,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,263,0,121
1641991596398,114,HTTP Request,200,OK,oracle 1-31,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,114,0,0
1641991596368,146,HTTP Request,200,OK,oracle 1-38,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991596384,131,HTTP Request,200,OK,oracle 1-7,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,131,0,0
1641991596384,134,HTTP Request,200,OK,oracle 1-1,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,134,0,0
1641991596265,253,HTTP Request,200,OK,oracle 1-100,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,253,0,122
1641991596387,131,HTTP Request,200,OK,oracle 1-28,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,131,0,0
1641991596353,166,HTTP Request,200,OK,oracle 1-18,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,166,0,0
1641991596370,150,HTTP Request,200,OK,oracle 1-10,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,150,0,0
1641991596383,138,HTTP Request,200,OK,oracle 1-30,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,138,0,0
1641991596349,175,HTTP Request,200,OK,oracle 1-16,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,175,0,0
1641991596350,175,HTTP Request,200,OK,oracle 1-8,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,175,0,0
1641991596434,92,HTTP Request,200,OK,oracle 1-87,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,92,0,0
1641991596206,325,HTTP Request,200,OK,oracle 1-97,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,325,0,122
1641991596408,125,HTTP Request,200,OK,oracle 1-42,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,125,0,0
1641991596392,146,HTTP Request,200,OK,oracle 1-37,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991596423,117,HTTP Request,200,OK,oracle 1-24,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,117,0,0
1641991596368,174,HTTP Request,200,OK,oracle 1-15,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,174,0,0
1641991596398,144,HTTP Request,200,OK,oracle 1-11,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,144,0,0
1641991596425,121,HTTP Request,200,OK,oracle 1-41,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,121,0,0
1641991595226,1324,HTTP Request,200,OK,oracle 1-48,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1324,0,126
1641991595246,1309,HTTP Request,200,OK,oracle 1-49,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1309,0,123
1641991596423,134,HTTP Request,200,OK,oracle 1-34,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,134,0,0
1641991596385,179,HTTP Request,200,OK,oracle 1-94,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,179,0,0
1641991596443,123,HTTP Request,200,OK,oracle 1-96,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,123,0,0
1641991596423,147,HTTP Request,200,OK,oracle 1-27,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,147,0,0
1641991596488,86,HTTP Request,200,OK,oracle 1-89,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,86,0,0
1641991596450,124,HTTP Request,200,OK,oracle 1-32,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,124,0,0
1641991596454,121,HTTP Request,200,OK,oracle 1-36,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,121,0,0
1641991595286,1290,HTTP Request,200,OK,oracle 1-51,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1290,0,123
1641991596423,155,HTTP Request,200,OK,oracle 1-19,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,155,0,0
1641991596434,145,HTTP Request,200,OK,oracle 1-95,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,145,0,0
1641991596466,115,HTTP Request,200,OK,oracle 1-5,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,115,0,0
1641991596300,285,HTTP Request,200,OK,oracle 1-35,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,285,0,0
1641991596485,106,HTTP Request,200,OK,oracle 1-13,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,106,0,0
1641991596423,168,HTTP Request,200,OK,oracle 1-20,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,168,0,0
1641991596483,110,HTTP Request,200,OK,oracle 1-40,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,110,0,0
1641991596454,141,HTTP Request,200,OK,oracle 1-25,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,141,0,0
1641991595186,1411,HTTP Request,200,OK,oracle 1-46,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1411,0,132
1641991596485,118,HTTP Request,200,OK,oracle 1-12,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,118,0,0
1641991596485,118,HTTP Request,200,OK,oracle 1-47,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,118,0,0
1641991595306,1299,HTTP Request,200,OK,oracle 1-52,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1299,0,125
1641991596469,136,HTTP Request,200,OK,oracle 1-39,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,136,0,0
1641991596456,149,HTTP Request,200,OK,oracle 1-2,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,149,0,0
1641991595266,1363,HTTP Request,200,OK,oracle 1-50,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1363,0,124
1641991596205,424,HTTP Request,200,OK,oracle 1-14,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,424,0,0
1641991596526,103,HTTP Request,200,OK,oracle 1-87,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,103,0,0
1641991596515,114,HTTP Request,200,OK,oracle 1-7,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,114,0,0
1641991596466,163,HTTP Request,200,OK,oracle 1-23,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,163,0,0
1641991596473,156,HTTP Request,200,OK,oracle 1-45,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,156,0,0
1641991596521,108,HTTP Request,200,OK,oracle 1-30,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,108,0,0
1641991596473,156,HTTP Request,200,OK,oracle 1-43,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,156,0,0
1641991596483,146,HTTP Request,200,OK,oracle 1-44,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991596025,605,HTTP Request,200,OK,oracle 1-88,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,605,0,127
1641991596462,169,HTTP Request,200,OK,oracle 1-98,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,169,0,0
1641991596513,120,HTTP Request,200,OK,oracle 1-31,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,120,0,0
1641991595365,1273,HTTP Request,200,OK,oracle 1-55,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1273,0,128
1641991596543,95,HTTP Request,200,OK,oracle 1-15,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,95,0,0
1641991596524,115,HTTP Request,200,OK,oracle 1-16,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,115,0,0
1641991596475,173,HTTP Request,200,OK,oracle 1-22,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,173,0,0
1641991595325,1323,HTTP Request,200,OK,oracle 1-53,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1323,0,124
1641991596508,146,HTTP Request,200,OK,oracle 1-99,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991596525,134,HTTP Request,200,OK,oracle 1-8,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,134,0,0
1641991595346,1329,HTTP Request,200,OK,oracle 1-54,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1329,0,119
1641991596543,141,HTTP Request,200,OK,oracle 1-11,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,141,0,0
1641991596574,120,HTTP Request,200,OK,oracle 1-89,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,120,0,0
1641991596566,128,HTTP Request,200,OK,oracle 1-96,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,128,0,0
1641991596565,131,HTTP Request,200,OK,oracle 1-94,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,131,0,0
1641991595386,1312,HTTP Request,200,OK,oracle 1-56,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1312,0,132
1641991596245,453,HTTP Request,200,OK,oracle 1-4,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,453,0,0
1641991596471,231,HTTP Request,200,OK,oracle 1-91,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,231,0,0
1641991596494,208,HTTP Request,200,OK,oracle 1-9,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,208,0,0
1641991596586,122,HTTP Request,200,OK,oracle 1-35,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,122,0,0
1641991595425,1290,HTTP Request,200,OK,oracle 1-58,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1290,0,125
1641991596591,126,HTTP Request,200,OK,oracle 1-13,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,126,0,0
1641991596578,141,HTTP Request,200,OK,oracle 1-19,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,141,0,0
1641991596570,149,HTTP Request,200,OK,oracle 1-27,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,149,0,0
1641991596575,146,HTTP Request,200,OK,oracle 1-36,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991596605,119,HTTP Request,200,OK,oracle 1-52,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,119,0,0
1641991596595,134,HTTP Request,200,OK,oracle 1-25,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,134,0,0
1641991596629,108,HTTP Request,200,OK,oracle 1-87,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,108,0,0
1641991596629,116,HTTP Request,200,OK,oracle 1-7,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,116,0,0
1641991596638,112,HTTP Request,200,OK,oracle 1-55,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,112,0,0
1641991596630,123,HTTP Request,200,OK,oracle 1-88,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,122,0,0
1641991596604,149,HTTP Request,200,OK,oracle 1-47,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,149,0,0
1641991596604,162,HTTP Request,200,OK,oracle 1-12,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,162,0,0
1641991595405,1362,HTTP Request,200,OK,oracle 1-57,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1362,0,135
1641991596519,249,HTTP Request,200,OK,oracle 1-18,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,249,0,0
1641991596629,143,HTTP Request,200,OK,oracle 1-14,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,143,0,0
1641991596605,168,HTTP Request,200,OK,oracle 1-39,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,168,0,0
1641991596639,134,HTTP Request,200,OK,oracle 1-16,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,134,0,0
1641991596631,142,HTTP Request,200,OK,oracle 1-98,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,142,0,0
1641991596629,146,HTTP Request,200,OK,oracle 1-23,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991596598,177,HTTP Request,200,OK,oracle 1-46,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,177,0,0
1641991595446,1338,HTTP Request,200,OK,oracle 1-59,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1338,0,120
1641991596423,363,HTTP Request,200,OK,oracle 1-17,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,363,0,0
1641991596638,152,HTTP Request,200,OK,oracle 1-15,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,152,0,0
1641991596654,137,HTTP Request,200,OK,oracle 1-99,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,137,0,0
1641991596634,160,HTTP Request,200,OK,oracle 1-31,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,160,0,0
1641991595526,1270,HTTP Request,200,OK,oracle 1-63,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1270,0,121
1641991596696,106,HTTP Request,200,OK,oracle 1-94,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,106,0,0
1641991595505,1298,HTTP Request,200,OK,oracle 1-62,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1298,0,126
1641991596698,116,HTTP Request,200,OK,oracle 1-56,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,116,0,0
1641991595465,1354,HTTP Request,200,OK,oracle 1-60,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1354,0,131
1641991596721,129,HTTP Request,200,OK,oracle 1-36,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,129,0,0
1641991596702,148,HTTP Request,200,OK,oracle 1-9,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,148,0,0
1641991595485,1365,HTTP Request,200,OK,oracle 1-61,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1365,0,126
1641991596698,152,HTTP Request,200,OK,oracle 1-4,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,152,0,0
1641991596715,135,HTTP Request,200,OK,oracle 1-58,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,135,0,0
1641991596719,132,HTTP Request,200,OK,oracle 1-19,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,132,0,0
1641991595566,1286,HTTP Request,200,OK,oracle 1-65,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1286,0,125
1641991596729,126,HTTP Request,200,OK,oracle 1-25,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,126,0,0
1641991596724,137,HTTP Request,200,OK,oracle 1-52,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,137,0,0
1641991596767,102,HTTP Request,200,OK,oracle 1-57,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,102,0,0
1641991596773,110,HTTP Request,200,OK,oracle 1-98,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,110,0,0
1641991596784,101,HTTP Request,200,OK,oracle 1-59,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,101,0,0
1641991596685,200,HTTP Request,200,OK,oracle 1-11,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,200,0,0
1641991595545,1349,HTTP Request,200,OK,oracle 1-64,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,1349,0,129
1641991596754,145,HTTP Request,200,OK,oracle 1-47,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,145,0,0
1641991596772,146,HTTP Request,200,OK,oracle 1-14,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,146,0,0
1641991596469,453,HTTP Request,200,OK,oracle 1-33,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,453,0,0
1641991596802,120,HTTP Request,200,OK,oracle 1-94,text,true,,365,164,100,100,https://ej7guxgo78.execute-api.us-east-2.amazonaws.com/items/2112101,120,0,0
